County Name	Day of Report Date	New Cases	New Death	Total Cases	Total Death	Total_Cases_Count	Total_Death_Count
Carson City	1.Oca.22	0	0	9760	180	9760	180
Carson City	2.Oca.22	0	0	9760	180	9760	180
Carson City	3.Oca.22	23	3	9783	183	9783	183
Carson City	4.Oca.22	70	0	9853	183	9853	183
Carson City	5.Oca.22	29	0	9882	183	9882	183
Carson City	6.Oca.22	70	1	9952	184	9952	184
Carson City	7.Oca.22	86	0	10038	184	10038	184
Carson City	8.Oca.22	0	0	10038	184	10038	184
Carson City	9.Oca.22	0	0	10038	184	10038	184
Carson City	10.Oca.22	156	0	10194	184	10194	184
Carson City	11.Oca.22	261	1	10455	185	10455	185
Carson City	12.Oca.22	75	0	10530	185	10530	185
Carson City	13.Oca.22	193	0	10723	185	10723	185
Carson City	14.Oca.22	168	3	10891	188	10891	188
Carson City	15.Oca.22	0	0	10891	188	10891	188
Carson City	16.Oca.22	0	0	10891	188	10891	188
Carson City	17.Oca.22	0	0	10891	188	10891	188
Carson City	18.Oca.22	175	0	11066	188	11066	188
Carson City	19.Oca.22	518	0	11584	188	11584	188
Carson City	20.Oca.22	172	0	11756	188	11756	188
Carson City	21.Oca.22	261	0	12017	188	12017	188
Carson City	22.Oca.22	0	0	12017	188	12017	188
Carson City	23.Oca.22	0	0	12017	188	12017	188
Carson City	24.Oca.22	500	0	12517	188	12517	188
Carson City	25.Oca.22	39	0	12556	188	12556	188
Carson City	26.Oca.22	334	0	12890	188	12890	188
Carson City	27.Oca.22	192	0	13082	188	13082	188
Carson City	28.Oca.22	200	1	13282	189	13282	189
Carson City	29.Oca.22	0	0	13282	189	13282	189
Carson City	30.Oca.22	0	0	13282	189	13282	189
Carson City	31.Oca.22	146	0	13428	189	13428	189
Carson City	1.Þub.22	236	0	13664	189	13664	189
Carson City	2.Þub.22	38	0	13702	189	13702	189
Carson City	3.Þub.22	106	0	13808	189	13808	189
Carson City	4.Þub.22	109	2	13917	191	13917	191
Carson City	5.Þub.22	0	0	13917	191	13917	191
Carson City	6.Þub.22	0	0	13917	191	13917	191
Carson City	7.Þub.22	0	0	13917	191	13917	191
Carson City	8.Þub.22	136	1	14053	192	14053	192
Carson City	9.Þub.22	82	1	14135	193	14135	193
Carson City	10.Þub.22	30	1	14165	194	14165	194
Carson City	11.Þub.22	24	1	14189	195	14189	195
Carson City	12.Þub.22	0	0	14189	195	14189	195
Carson City	13.Þub.22	0	0	14189	195	14189	195
Carson City	14.Þub.22	47	0	14236	195	14236	195
Carson City	15.Þub.22	56	0	14292	195	14292	195
Carson City	16.Þub.22	9	1	14301	196	14301	196
Carson City	17.Þub.22	31	0	14332	196	14332	196
Carson City	18.Þub.22	0	0	14332	196	14332	196
Carson City	19.Þub.22	0	0	14332	196	14332	196
Carson City	20.Þub.22	0	0	14332	196	14332	196
Carson City	21.Þub.22	0	0	14332	196	14332	196
Carson City	22.Þub.22	0	0	14332	196	14332	196
Carson City	23.Þub.22	1	0	14333	196	14333	196
Carson City	24.Þub.22	71	0	14404	196	14404	196
Carson City	25.Þub.22	13	1	14417	197	14417	197
Carson City	26.Þub.22	0	0	14417	197	14417	197
Carson City	27.Þub.22	0	0	14417	197	14417	197
Carson City	28.Þub.22	2	4	14419	201	14419	201
Carson City	1.Mar.22	19	1	14438	202	14438	202
Carson City	2.Mar.22	12	1	14450	203	14450	203
Carson City	3.Mar.22	6	0	14456	203	14456	203
Carson City	4.Mar.22	7	1	14463	204	14463	204
Carson City	5.Mar.22	0	0	14463	204	14463	204
Carson City	6.Mar.22	0	0	14463	204	14463	204
Carson City	7.Mar.22	2	0	14465	204	14465	204
Carson City	8.Mar.22	5	0	14470	204	14470	204
Carson City	9.Mar.22	0	2	14470	206	14470	206
Carson City	10.Mar.22	8	0	14478	206	14478	206
Carson City	11.Mar.22	2	3	14480	209	14480	209
Carson City	12.Mar.22	0	0	14480	209	14480	209
Carson City	13.Mar.22	0	0	14480	209	14480	209
Carson City	14.Mar.22	0	0	14480	209	14480	209
Carson City	15.Mar.22	0	0	14480	209	14480	209
Carson City	16.Mar.22	213	3	14693	212	14693	212
Carson City	17.Mar.22	0	0	14693	212	14693	212
Carson City	18.Mar.22	0	0	14693	212	14693	212
Carson City	19.Mar.22	0	0	14693	212	14693	212
Carson City	20.Mar.22	0	0	14693	212	14693	212
Carson City	21.Mar.22	0	0	14693	212	14693	212
Carson City	22.Mar.22	0	0	14693	212	14693	212
Carson City	23.Mar.22	85	1	14778	213	14778	213
Carson City	24.Mar.22	0	0	14778	213	14778	213
Carson City	25.Mar.22	0	0	14778	213	14778	213
Carson City	26.Mar.22	0	0	14778	213	14778	213
Carson City	27.Mar.22	0	0	14778	213	14778	213
Carson City	28.Mar.22	0	0	14778	213	14778	213
Carson City	29.Mar.22	0	0	14778	213	14778	213
Carson City	30.Mar.22	58	1	14836	214	14836	214
Carson City	31.Mar.22	0	0	14836	214	14836	214
Carson City	1.Nis.22	0	0	14836	214	14836	214
Carson City	2.Nis.22	0	0	14836	214	14836	214
Carson City	3.Nis.22	0	0	14836	214	14836	214
Carson City	4.Nis.22	0	0	14836	214	14836	214
Carson City	5.Nis.22	0	0	14836	214	14836	214
Carson City	6.Nis.22	50	2	14886	216	14886	216
Carson City	7.Nis.22	0	0	14886	216	14886	216
Carson City	8.Nis.22	0	0	14886	216	14886	216
Carson City	9.Nis.22	0	0	14886	216	14886	216
Carson City	10.Nis.22	0	0	14886	216	14886	216
Carson City	11.Nis.22	0	0	14886	216	14886	216
Carson City	12.Nis.22	0	0	14886	216	14886	216
Carson City	13.Nis.22	36	0	14922	216	14922	216
Carson City	14.Nis.22	0	0	14922	216	14922	216
Carson City	15.Nis.22	0	0	14922	216	14922	216
Carson City	16.Nis.22	0	0	14922	216	14922	216
Carson City	17.Nis.22	0	0	14922	216	14922	216
Carson City	18.Nis.22	0	0	14922	216	14922	216
Carson City	19.Nis.22	0	0	14922	216	14922	216
Carson City	20.Nis.22	20	1	14942	217	14942	217
Carson City	21.Nis.22	0	0	14942	217	14942	217
Carson City	22.Nis.22	0	0	14942	217	14942	217
Carson City	23.Nis.22	0	0	14942	217	14942	217
Carson City	24.Nis.22	0	0	14942	217	14942	217
Carson City	25.Nis.22	0	0	14942	217	14942	217
Carson City	26.Nis.22	0	0	14942	217	14942	217
Carson City	27.Nis.22	30	0	14972	217	14972	217
Carson City	28.Nis.22	0	0	14972	217	14972	217
Carson City	29.Nis.22	0	0	14972	217	14972	217
Churchill	1.Oca.22	0	0	4463	92	4463	92
Churchill	2.Oca.22	0	0	4463	92	4463	92
Churchill	3.Oca.22	12	0	4475	92	4475	92
Churchill	4.Oca.22	41	0	4516	92	4516	92
Churchill	5.Oca.22	10	0	4526	92	4526	92
Churchill	6.Oca.22	18	0	4544	92	4544	92
Churchill	7.Oca.22	25	0	4569	92	4569	92
Churchill	8.Oca.22	0	0	4569	92	4569	92
Churchill	9.Oca.22	0	0	4569	92	4569	92
Churchill	10.Oca.22	39	0	4608	92	4608	92
Churchill	11.Oca.22	63	0	4671	92	4671	92
Churchill	12.Oca.22	9	0	4680	92	4680	92
Churchill	13.Oca.22	21	0	4701	92	4701	92
Churchill	14.Oca.22	103	0	4804	92	4804	92
Churchill	15.Oca.22	0	0	4804	92	4804	92
Churchill	16.Oca.22	0	0	4804	92	4804	92
Churchill	17.Oca.22	0	0	4804	92	4804	92
Churchill	18.Oca.22	143	0	4947	92	4947	92
Churchill	19.Oca.22	18	0	4965	92	4965	92
Churchill	20.Oca.22	101	0	5066	92	5066	92
Churchill	21.Oca.22	72	0	5138	92	5138	92
Churchill	22.Oca.22	0	0	5138	92	5138	92
Churchill	23.Oca.22	0	0	5138	92	5138	92
Churchill	24.Oca.22	200	0	5338	92	5338	92
Churchill	25.Oca.22	129	0	5467	92	5467	92
Churchill	26.Oca.22	81	0	5548	92	5548	92
Churchill	27.Oca.22	115	1	5663	93	5663	93
Churchill	28.Oca.22	90	0	5753	93	5753	93
Churchill	29.Oca.22	0	0	5753	93	5753	93
Churchill	30.Oca.22	0	0	5753	93	5753	93
Churchill	31.Oca.22	99	0	5852	93	5852	93
Churchill	1.Þub.22	21	0	5873	93	5873	93
Churchill	2.Þub.22	34	0	5907	93	5907	93
Churchill	3.Þub.22	80	2	5987	95	5987	95
Churchill	4.Þub.22	44	0	6031	95	6031	95
Churchill	5.Þub.22	0	0	6031	95	6031	95
Churchill	6.Þub.22	0	0	6031	95	6031	95
Churchill	7.Þub.22	84	2	6115	97	6115	97
Churchill	8.Þub.22	23	0	6138	97	6138	97
Churchill	9.Þub.22	48	0	6186	97	6186	97
Churchill	10.Þub.22	35	0	6221	97	6221	97
Churchill	11.Þub.22	33	1	6254	98	6254	98
Churchill	12.Þub.22	0	0	6254	98	6254	98
Churchill	13.Þub.22	0	0	6254	98	6254	98
Churchill	14.Þub.22	60	0	6314	98	6314	98
Churchill	15.Þub.22	12	2	6326	100	6326	100
Churchill	16.Þub.22	8	1	6334	101	6334	101
Churchill	17.Þub.22	5	0	6339	101	6339	101
Churchill	18.Þub.22	21	0	6360	101	6360	101
Churchill	19.Þub.22	0	0	6360	101	6360	101
Churchill	20.Þub.22	0	0	6360	101	6360	101
Churchill	21.Þub.22	0	0	6360	101	6360	101
Churchill	22.Þub.22	0	0	6360	101	6360	101
Churchill	23.Þub.22	36	1	6396	102	6396	102
Churchill	24.Þub.22	15	3	6411	105	6411	105
Churchill	25.Þub.22	11	0	6422	105	6422	105
Churchill	26.Þub.22	0	0	6422	105	6422	105
Churchill	27.Þub.22	0	0	6422	105	6422	105
Churchill	28.Þub.22	4	0	6426	105	6426	105
Churchill	1.Mar.22	18	0	6444	105	6444	105
Churchill	2.Mar.22	2	0	6446	105	6446	105
Churchill	3.Mar.22	1	1	6447	106	6447	106
Churchill	4.Mar.22	6	0	6453	106	6453	106
Churchill	5.Mar.22	0	0	6453	106	6453	106
Churchill	6.Mar.22	0	0	6453	106	6453	106
Churchill	7.Mar.22	3	0	6456	106	6456	106
Churchill	8.Mar.22	6	0	6462	106	6462	106
Churchill	9.Mar.22	4	0	6466	106	6466	106
Churchill	10.Mar.22	3	1	6469	107	6469	107
Churchill	11.Mar.22	4	0	6473	107	6473	107
Churchill	12.Mar.22	0	0	6473	107	6473	107
Churchill	13.Mar.22	0	0	6473	107	6473	107
Churchill	14.Mar.22	0	0	6473	107	6473	107
Churchill	15.Mar.22	0	0	6473	107	6473	107
Churchill	16.Mar.22	84	0	6557	107	6557	107
Churchill	17.Mar.22	0	0	6557	107	6557	107
Churchill	18.Mar.22	0	0	6557	107	6557	107
Churchill	19.Mar.22	0	0	6557	107	6557	107
Churchill	20.Mar.22	0	0	6557	107	6557	107
Churchill	21.Mar.22	0	0	6557	107	6557	107
Churchill	22.Mar.22	0	0	6557	107	6557	107
Churchill	23.Mar.22	8	2	6565	109	6565	109
Churchill	24.Mar.22	0	0	6565	109	6565	109
Churchill	25.Mar.22	0	0	6565	109	6565	109
Churchill	26.Mar.22	0	0	6565	109	6565	109
Churchill	27.Mar.22	0	0	6565	109	6565	109
Churchill	28.Mar.22	0	0	6565	109	6565	109
Churchill	29.Mar.22	0	0	6565	109	6565	109
Churchill	30.Mar.22	3	1	6568	110	6568	110
Churchill	31.Mar.22	0	0	6568	110	6568	110
Churchill	1.Nis.22	0	0	6568	110	6568	110
Churchill	2.Nis.22	0	0	6568	110	6568	110
Churchill	3.Nis.22	0	0	6568	110	6568	110
Churchill	4.Nis.22	0	0	6568	110	6568	110
Churchill	5.Nis.22	0	0	6568	110	6568	110
Churchill	6.Nis.22	1	0	6569	110	6569	110
Churchill	7.Nis.22	0	0	6569	110	6569	110
Churchill	8.Nis.22	0	0	6569	110	6569	110
Churchill	9.Nis.22	0	0	6569	110	6569	110
Churchill	10.Nis.22	0	0	6569	110	6569	110
Churchill	11.Nis.22	0	0	6569	110	6569	110
Churchill	12.Nis.22	0	0	6569	110	6569	110
Churchill	13.Nis.22	0	0	6569	110	6569	110
Churchill	14.Nis.22	0	0	6569	110	6569	110
Churchill	15.Nis.22	0	0	6569	110	6569	110
Churchill	16.Nis.22	0	0	6569	110	6569	110
Churchill	17.Nis.22	0	0	6569	110	6569	110
Churchill	18.Nis.22	0	0	6569	110	6569	110
Churchill	19.Nis.22	0	0	6569	110	6569	110
Churchill	20.Nis.22	9	0	6578	110	6578	110
Churchill	21.Nis.22	0	0	6578	110	6578	110
Churchill	22.Nis.22	0	0	6578	110	6578	110
Churchill	23.Nis.22	0	0	6578	110	6578	110
Churchill	24.Nis.22	0	0	6578	110	6578	110
Churchill	25.Nis.22	0	0	6578	110	6578	110
Churchill	26.Nis.22	0	0	6578	110	6578	110
Churchill	27.Nis.22	3	0	6581	110	6581	110
Churchill	28.Nis.22	0	0	6581	110	6581	110
Churchill	29.Nis.22	0	0	6581	110	6581	110
Clark	1.Oca.22	0	0	378138	6461	378138	6461
Clark	2.Oca.22	0	0	378138	6461	378138	6461
Clark	3.Oca.22	12004	0	390142	6461	390142	6461
Clark	8.Oca.22	0	0	401096	6529	401096	6529
Clark	9.Oca.22	0	0	401096	6529	401096	6529
Clark	15.Oca.22	0	0	436128	6625	436128	6625
Clark	16.Oca.22	0	0	436128	6625	436128	6625
Clark	17.Oca.22	0	0	436128	6625	436128	6625
Clark	22.Oca.22	0	0	465458	6715	465458	6715
Clark	23.Oca.22	0	0	465458	6715	465458	6715
Clark	29.Oca.22	0	0	488299	6866	488299	6866
Clark	30.Oca.22	0	0	488299	6866	488299	6866
Clark	5.Þub.22	0	0	499077	7043	499077	7043
Clark	6.Þub.22	0	0	499077	7043	499077	7043
Clark	12.Þub.22	0	0	503722	7195	503722	7195
Clark	13.Þub.22	0	0	503722	7195	503722	7195
Clark	19.Þub.22	0	0	506095	7333	506095	7333
Clark	20.Þub.22	0	0	506095	7333	506095	7333
Clark	21.Þub.22	0	0	506095	7333	506095	7333
Clark	26.Þub.22	0	0	508796	7452	508796	7452
Clark	27.Þub.22	0	0	508796	7452	508796	7452
Clark	5.Mar.22	0	0	512110	7552	512110	7552
Clark	6.Mar.22	0	0	512110	7552	512110	7552
Clark	12.Mar.22	0	0	514620	7653	514620	7653
Clark	13.Mar.22	0	0	514620	7653	514620	7653
Clark	14.Mar.22	0	0	514620	7653	514620	7653
Clark	15.Mar.22	0	0	514620	7653	514620	7653
Clark	17.Mar.22	0	0	533423	7673	533423	7673
Clark	18.Mar.22	0	0	533423	7673	533423	7673
Clark	19.Mar.22	0	0	533423	7673	533423	7673
Clark	20.Mar.22	0	0	533423	7673	533423	7673
Clark	21.Mar.22	0	0	533423	7673	533423	7673
Clark	22.Mar.22	0	0	533423	7673	533423	7673
Clark	24.Mar.22	0	0	534168	7739	534168	7739
Clark	25.Mar.22	0	0	534168	7739	534168	7739
Clark	26.Mar.22	0	0	534168	7739	534168	7739
Clark	27.Mar.22	0	0	534168	7739	534168	7739
Clark	28.Mar.22	0	0	534168	7739	534168	7739
Clark	29.Mar.22	0	0	534168	7739	534168	7739
Clark	31.Mar.22	0	0	535036	7789	535036	7789
Clark	1.Nis.22	0	0	535036	7789	535036	7789
Clark	2.Nis.22	0	0	535036	7789	535036	7789
Clark	3.Nis.22	0	0	535036	7789	535036	7789
Clark	4.Nis.22	0	0	535036	7789	535036	7789
Clark	5.Nis.22	0	0	535036	7789	535036	7789
Clark	7.Nis.22	0	0	535929	7825	535929	7825
Clark	8.Nis.22	0	0	535929	7825	535929	7825
Clark	9.Nis.22	0	0	535929	7825	535929	7825
Clark	10.Nis.22	0	0	535929	7825	535929	7825
Clark	11.Nis.22	0	0	535929	7825	535929	7825
Clark	12.Nis.22	0	0	535929	7825	535929	7825
Clark	14.Nis.22	0	0	536770	8181	536770	8181
Clark	15.Nis.22	0	0	536770	8181	536770	8181
Clark	16.Nis.22	0	0	536770	8181	536770	8181
Clark	17.Nis.22	0	0	536770	8181	536770	8181
Clark	18.Nis.22	0	0	536770	8181	536770	8181
Clark	19.Nis.22	0	0	536770	8181	536770	8181
Clark	21.Nis.22	0	0	537776	8355	537776	8355
Clark	22.Nis.22	0	0	537776	8355	537776	8355
Clark	23.Nis.22	0	0	537776	8355	537776	8355
Clark	24.Nis.22	0	0	537776	8355	537776	8355
Clark	25.Nis.22	0	0	537776	8355	537776	8355
Clark	26.Nis.22	0	0	537776	8355	537776	8355
Clark	28.Nis.22	0	0	539351	8421	539351	8421
Clark	29.Nis.22	0	0	539351	8421	539351	8421
Clark	7.Oca.22	3849	2	401096	6529	401096	6529
Clark	1.Mar.22	160	10	511181	7489	511181	7489
Clark	5.Oca.22	3044	13	395432	6512	395432	6512
Clark	18.Þub.22	437	14	506095	7333	506095	7333
Clark	4.Mar.22	465	14	512110	7552	512110	7552
Clark	6.Oca.22	1815	15	397247	6527	397247	6527
Clark	10.Oca.22	15448	15	416544	6544	416544	6544
Clark	23.Þub.22	184	16	506950	7387	506950	7387
Clark	10.Mar.22	650	16	514086	7633	514086	7633
Clark	12.Oca.22	5149	17	425188	6588	425188	6588
Clark	14.Oca.22	4917	17	436128	6625	436128	6625
Clark	11.Þub.22	592	17	503722	7195	503722	7195
Clark	3.Mar.22	228	17	511645	7538	511645	7538
Clark	24.Oca.22	11514	18	476972	6733	476972	6733
Clark	7.Mar.22	461	18	512571	7570	512571	7570
Clark	20.Oca.22	3914	19	461535	6694	461535	6694
Clark	16.Þub.22	349	19	505500	7286	505500	7286
Clark	24.Þub.22	422	19	507372	7406	507372	7406
Clark	13.Oca.22	6023	20	431211	6608	431211	6608
Clark	3.Þub.22	958	20	497970	6993	497970	6993
Clark	11.Mar.22	534	20	514620	7653	514620	7653
Clark	16.Mar.22	18803	20	533423	7673	533423	7673
Clark	18.Oca.22	18645	21	454773	6646	454773	6646
Clark	21.Oca.22	3923	21	465458	6715	465458	6715
Clark	8.Mar.22	334	21	512905	7591	512905	7591
Clark	14.Þub.22	1115	25	504837	7220	504837	7220
Clark	9.Mar.22	531	26	513436	7617	513436	7617
Clark	11.Oca.22	3495	27	420039	6571	420039	6571
Clark	31.Oca.22	6444	27	494743	6893	494743	6893
Clark	28.Þub.22	2225	27	511021	7479	511021	7479
Clark	2.Þub.22	1128	28	497012	6973	497012	6973
Clark	7.Þub.22	1753	28	500830	7071	500830	7071
Clark	19.Oca.22	2848	29	457621	6675	457621	6675
Clark	27.Oca.22	2975	31	485655	6833	485655	6833
Clark	9.Þub.22	878	31	502618	7145	502618	7145
Clark	2.Mar.22	236	32	511417	7521	511417	7521
Clark	28.Oca.22	2644	33	488299	6866	488299	6866
Clark	10.Þub.22	512	33	503130	7178	503130	7178
Clark	17.Þub.22	158	33	505658	7319	505658	7319
Clark	25.Oca.22	3238	34	480210	6767	480210	6767
Clark	26.Oca.22	2470	35	482680	6802	482680	6802
Clark	6.Nis.22	893	36	535929	7825	535929	7825
Clark	4.Oca.22	2246	38	392388	6499	392388	6499
Clark	22.Þub.22	671	38	506766	7371	506766	7371
Clark	8.Þub.22	910	43	501740	7114	501740	7114
Clark	25.Þub.22	1424	46	508796	7452	508796	7452
Clark	15.Þub.22	314	47	505151	7267	505151	7267
Clark	4.Þub.22	1107	50	499077	7043	499077	7043
Clark	30.Mar.22	868	50	535036	7789	535036	7789
Clark	1.Þub.22	1141	52	495884	6945	495884	6945
Clark	23.Mar.22	745	66	534168	7739	534168	7739
Clark	27.Nis.22	1575	66	539351	8421	539351	8421
Clark	20.Nis.22	1006	174	537776	8355	537776	8355
Clark	13.Nis.22	841	356	536770	8181	536770	8181
Douglas	1.Oca.22	0	0	5322	74	5322	74
Douglas	2.Oca.22	0	0	5322	74	5322	74
Douglas	3.Oca.22	27	0	5349	74	5349	74
Douglas	4.Oca.22	39	1	5388	75	5388	75
Douglas	5.Oca.22	67	0	5455	75	5455	75
Douglas	6.Oca.22	48	0	5503	75	5503	75
Douglas	7.Oca.22	47	0	5550	75	5550	75
Douglas	8.Oca.22	0	0	5550	75	5550	75
Douglas	9.Oca.22	0	0	5550	75	5550	75
Douglas	10.Oca.22	116	0	5666	75	5666	75
Douglas	11.Oca.22	187	0	5853	75	5853	75
Douglas	12.Oca.22	107	1	5960	76	5960	76
Douglas	13.Oca.22	102	-1	6062	75	6062	75
