County Name	Day of Report Date	New Cases	New Death	Total Cases	Total Death	Total_Cases_Count	Total_Death_Count
Storey	24.Þub.22	5	0	343	9	343	9
Storey	25.Þub.22	0	0	343	9	343	9
Storey	26.Þub.22	0	0	343	9	343	9
Storey	27.Þub.22	0	0	343	9	343	9
Storey	28.Þub.22	0	0	343	9	343	9
Storey	1.Mar.22	0	0	343	9	343	9
Storey	2.Mar.22	0	1	343	10	343	10
Storey	3.Mar.22	0	0	343	10	343	10
Storey	4.Mar.22	0	0	343	10	343	10
Storey	5.Mar.22	0	0	343	10	343	10
Storey	6.Mar.22	0	0	343	10	343	10
Storey	7.Mar.22	1	0	344	10	344	10
Storey	8.Mar.22	0	0	344	10	344	10
Storey	9.Mar.22	0	0	344	10	344	10
Storey	10.Mar.22	1	0	345	10	345	10
Storey	11.Mar.22	-1	0	344	10	344	10
Storey	12.Mar.22	0	0	344	10	344	10
Storey	13.Mar.22	0	0	344	10	344	10
Storey	14.Mar.22	0	0	344	10	344	10
Storey	15.Mar.22	0	0	344	10	344	10
Storey	16.Mar.22	-223	1	121	11	121	11
Storey	17.Mar.22	0	0	121	11	121	11
Storey	18.Mar.22	0	0	121	11	121	11
Storey	19.Mar.22	0	0	121	11	121	11
Storey	20.Mar.22	0	0	121	11	121	11
Storey	21.Mar.22	0	0	121	11	121	11
Storey	22.Mar.22	0	0	121	11	121	11
Storey	23.Mar.22	1	0	122	11	122	11
Storey	24.Mar.22	0	0	122	11	122	11
Storey	25.Mar.22	0	0	122	11	122	11
Storey	26.Mar.22	0	0	122	11	122	11
Storey	27.Mar.22	0	0	122	11	122	11
Storey	28.Mar.22	0	0	122	11	122	11
Storey	29.Mar.22	0	0	122	11	122	11
Storey	30.Mar.22	5	0	127	11	127	11
Storey	31.Mar.22	0	0	127	11	127	11
Storey	1.Nis.22	0	0	127	11	127	11
Storey	2.Nis.22	0	0	127	11	127	11
Storey	3.Nis.22	0	0	127	11	127	11
Storey	4.Nis.22	0	0	127	11	127	11
Storey	5.Nis.22	0	0	127	11	127	11
Storey	6.Nis.22	5	0	132	11	132	11
Storey	7.Nis.22	0	0	132	11	132	11
Storey	8.Nis.22	0	0	132	11	132	11
Storey	9.Nis.22	0	0	132	11	132	11
Storey	10.Nis.22	0	0	132	11	132	11
Storey	11.Nis.22	0	0	132	11	132	11
Storey	12.Nis.22	0	0	132	11	132	11
Storey	13.Nis.22	2	0	134	11	134	11
Storey	14.Nis.22	0	0	134	11	134	11
Storey	15.Nis.22	0	0	134	11	134	11
Storey	16.Nis.22	0	0	134	11	134	11
Storey	17.Nis.22	0	0	134	11	134	11
Storey	18.Nis.22	0	0	134	11	134	11
Storey	19.Nis.22	0	0	134	11	134	11
Storey	20.Nis.22	1	0	135	11	135	11
Storey	21.Nis.22	0	0	135	11	135	11
Storey	22.Nis.22	0	0	135	11	135	11
Storey	23.Nis.22	0	0	135	11	135	11
Storey	24.Nis.22	0	0	135	11	135	11
Storey	25.Nis.22	0	0	135	11	135	11
Storey	26.Nis.22	0	0	135	11	135	11
Storey	27.Nis.22	0	0	135	11	135	11
Storey	28.Nis.22	0	0	135	11	135	11
Storey	29.Nis.22	0	0	135	11	135	11
Unknown	1.Oca.22	0	0	0	0	0	0
Unknown	2.Oca.22	0	0	0	0	0	0
Unknown	3.Oca.22	0	0	0	0	0	0
Unknown	4.Oca.22	0	0	0	0	0	0
Unknown	5.Oca.22	0	0	0	0	0	0
Unknown	6.Oca.22	0	0	0	0	0	0
Unknown	7.Oca.22	0	0	0	0	0	0
Unknown	8.Oca.22	0	0	0	0	0	0
Unknown	9.Oca.22	0	0	0	0	0	0
Unknown	10.Oca.22	0	0	0	0	0	0
Unknown	11.Oca.22	0	0	0	0	0	0
Unknown	12.Oca.22	0	0	0	0	0	0
Unknown	13.Oca.22	0	0	0	0	0	0
Unknown	14.Oca.22	0	0	0	0	0	0
Unknown	15.Oca.22	0	0	0	0	0	0
Unknown	16.Oca.22	0	0	0	0	0	0
Unknown	17.Oca.22	0	0	0	0	0	0
Unknown	18.Oca.22	0	0	0	0	0	0
Unknown	19.Oca.22	0	0	0	0	0	0
Unknown	20.Oca.22	0	0	0	0	0	0
Unknown	21.Oca.22	0	0	0	0	0	0
Unknown	22.Oca.22	0	0	0	0	0	0
Unknown	23.Oca.22	0	0	0	0	0	0
Unknown	24.Oca.22	0	0	0	0	0	0
Unknown	25.Oca.22	0	0	0	0	0	0
Unknown	26.Oca.22	0	0	0	0	0	0
Unknown	27.Oca.22	0	0	0	0	0	0
Unknown	28.Oca.22	0	0	0	0	0	0
Unknown	29.Oca.22	0	0	0	0	0	0
Unknown	30.Oca.22	0	0	0	0	0	0
Unknown	31.Oca.22	0	0	0	0	0	0
Unknown	1.Þub.22	0	0	0	0	0	0
Unknown	2.Þub.22	0	0	0	0	0	0
Unknown	3.Þub.22	0	0	0	0	0	0
Unknown	4.Þub.22	0	0	0	0	0	0
Unknown	5.Þub.22	0	0	0	0	0	0
Unknown	6.Þub.22	0	0	0	0	0	0
Unknown	7.Þub.22	0	0	0	0	0	0
Unknown	8.Þub.22	0	0	0	0	0	0
Unknown	9.Þub.22	0	0	0	0	0	0
Unknown	10.Þub.22	0	0	0	0	0	0
Unknown	11.Þub.22	0	0	0	0	0	0
Unknown	12.Þub.22	0	0	0	0	0	0
Unknown	13.Þub.22	0	0	0	0	0	0
Unknown	14.Þub.22	0	0	0	0	0	0
Unknown	15.Þub.22	0	0	0	0	0	0
Unknown	16.Þub.22	0	0	0	0	0	0
Unknown	17.Þub.22	0	0	0	0	0	0
Unknown	18.Þub.22	0	0	0	0	0	0
Unknown	19.Þub.22	0	0	0	0	0	0
Unknown	20.Þub.22	0	0	0	0	0	0
Unknown	21.Þub.22	0	0	0	0	0	0
Unknown	22.Þub.22	0	0	0	0	0	0
Unknown	23.Þub.22	0	0	0	0	0	0
Unknown	24.Þub.22	0	0	0	0	0	0
Unknown	25.Þub.22	0	0	0	0	0	0
Unknown	26.Þub.22	0	0	0	0	0	0
Unknown	27.Þub.22	0	0	0	0	0	0
Unknown	28.Þub.22	0	0	0	0	0	0
Unknown	1.Mar.22	0	0	0	0	0	0
Unknown	2.Mar.22	0	0	0	0	0	0
Unknown	3.Mar.22	0	0	0	0	0	0
Unknown	4.Mar.22	0	0	0	0	0	0
Unknown	5.Mar.22	0	0	0	0	0	0
Unknown	6.Mar.22	0	0	0	0	0	0
Unknown	7.Mar.22	0	0	0	0	0	0
Unknown	8.Mar.22	0	0	0	0	0	0
Unknown	9.Mar.22	0	0	0	0	0	0
Unknown	10.Mar.22	0	0	0	0	0	0
Unknown	11.Mar.22	0	0	0	0	0	0
Unknown	12.Mar.22	0	0	0	0	0	0
Unknown	13.Mar.22	0	0	0	0	0	0
Unknown	14.Mar.22	0	0	0	0	0	0
Unknown	15.Mar.22	22655	11	22655	11	22655	11
Unknown	16.Mar.22	-16412	-11	6243	0	6243	0
Unknown	17.Mar.22	139	0	6382	0	6382	0
Unknown	18.Mar.22	0	0	6382	0	6382	0
Unknown	19.Mar.22	401	39	6783	39	6783	39
Unknown	20.Mar.22	0	0	6783	39	6783	39
Unknown	21.Mar.22	0	0	6783	39	6783	39
Unknown	22.Mar.22	202	28	6985	67	6985	67
Unknown	23.Mar.22	-805	-67	6180	0	6180	0
Unknown	24.Mar.22	0	0	6180	0	6180	0
Unknown	25.Mar.22	403	12	6583	12	6583	12
Unknown	26.Mar.22	207	10	6790	22	6790	22
Unknown	27.Mar.22	0	0	6790	22	6790	22
Unknown	28.Mar.22	0	0	6790	22	6790	22
Unknown	29.Mar.22	234	3	7024	25	7024	25
Unknown	30.Mar.22	-813	-25	6211	0	6211	0
Unknown	31.Mar.22	146	0	6357	0	6357	0
Unknown	1.Nis.22	158	16	6515	16	6515	16
Unknown	2.Nis.22	218	18	6733	34	6733	34
Unknown	3.Nis.22	0	0	6733	34	6733	34
Unknown	4.Nis.22	0	0	6733	34	6733	34
Unknown	5.Nis.22	192	7	6925	41	6925	41
Unknown	6.Nis.22	-725	-41	6200	0	6200	0
Unknown	7.Nis.22	119	0	6319	0	6319	0
Unknown	8.Nis.22	179	18	6498	18	6498	18
Unknown	9.Nis.22	174	10	6672	28	6672	28
Unknown	10.Nis.22	0	0	6672	28	6672	28
Unknown	11.Nis.22	0	0	6672	28	6672	28
Unknown	12.Nis.22	273	21	6945	49	6945	49
Unknown	13.Nis.22	-688	-49	6257	0	6257	0
Unknown	14.Nis.22	121	0	6378	0	6378	0
Unknown	15.Nis.22	198	159	6576	159	6576	159
Unknown	16.Nis.22	210	5	6786	164	6786	164
Unknown	17.Nis.22	0	0	6786	164	6786	164
Unknown	18.Nis.22	0	0	6786	164	6786	164
Unknown	19.Nis.22	251	17	7037	181	7037	181
Unknown	20.Nis.22	-839	-181	6198	0	6198	0
Unknown	21.Nis.22	183	0	6381	0	6381	0
Unknown	22.Nis.22	297	0	6678	0	6678	0
Unknown	23.Nis.22	340	44	7018	44	7018	44
Unknown	24.Nis.22	0	0	7018	44	7018	44
Unknown	25.Nis.22	0	0	7018	44	7018	44
Unknown	26.Nis.22	236	0	7254	44	7254	44
Unknown	27.Nis.22	-1104	-44	6150	0	6150	0
Unknown	28.Nis.22	238	0	6388	0	6388	0
Unknown	29.Nis.22	348	23	6736	23	6736	23
Washoe	1.Oca.22	0	0	72020	1016	72020	1016
Washoe	2.Oca.22	0	0	72020	1016	72020	1016
Washoe	4.Oca.22	290	0	73298	1020	73298	1020
Washoe	6.Oca.22	573	0	74304	1025	74304	1025
Washoe	8.Oca.22	0	0	75399	1027	75399	1027
Washoe	9.Oca.22	0	0	75399	1027	75399	1027
Washoe	11.Oca.22	1097	0	78412	1030	78412	1030
Washoe	14.Oca.22	1206	0	81129	1036	81129	1036
Washoe	15.Oca.22	0	0	81129	1036	81129	1036
Washoe	16.Oca.22	0	0	81129	1036	81129	1036
Washoe	17.Oca.22	0	0	81129	1036	81129	1036
Washoe	20.Oca.22	1243	0	87021	1041	87021	1041
Washoe	22.Oca.22	0	0	88651	1044	88651	1044
Washoe	23.Oca.22	0	0	88651	1044	88651	1044
Washoe	29.Oca.22	0	0	95261	1059	95261	1059
Washoe	30.Oca.22	0	0	95261	1059	95261	1059
Washoe	5.Þub.22	0	0	98818	1093	98818	1093
Washoe	6.Þub.22	0	0	98818	1093	98818	1093
Washoe	12.Þub.22	0	0	100673	1111	100673	1111
Washoe	13.Þub.22	0	0	100673	1111	100673	1111
Washoe	18.Þub.22	149	0	101471	1128	101471	1128
Washoe	19.Þub.22	0	0	101471	1128	101471	1128
Washoe	20.Þub.22	0	0	101471	1128	101471	1128
Washoe	21.Þub.22	0	0	101471	1128	101471	1128
Washoe	26.Þub.22	0	0	102276	1143	102276	1143
Washoe	27.Þub.22	0	0	102276	1143	102276	1143
Washoe	1.Mar.22	16	0	102416	1147	102416	1147
Washoe	2.Mar.22	108	0	102524	1147	102524	1147
Washoe	5.Mar.22	0	0	102671	1157	102671	1157
Washoe	6.Mar.22	0	0	102671	1157	102671	1157
Washoe	12.Mar.22	0	0	102747	1167	102747	1167
Washoe	13.Mar.22	0	0	102747	1167	102747	1167
Washoe	14.Mar.22	0	0	102747	1167	102747	1167
Washoe	15.Mar.22	0	0	102747	1167	102747	1167
Washoe	17.Mar.22	0	0	104065	1169	104065	1169
Washoe	18.Mar.22	0	0	104065	1169	104065	1169
Washoe	19.Mar.22	0	0	104065	1169	104065	1169
Washoe	20.Mar.22	0	0	104065	1169	104065	1169
Washoe	21.Mar.22	0	0	104065	1169	104065	1169
Washoe	22.Mar.22	0	0	104065	1169	104065	1169
Washoe	24.Mar.22	0	0	104188	1177	104188	1177
Washoe	25.Mar.22	0	0	104188	1177	104188	1177
Washoe	26.Mar.22	0	0	104188	1177	104188	1177
Washoe	27.Mar.22	0	0	104188	1177	104188	1177
Washoe	28.Mar.22	0	0	104188	1177	104188	1177
Washoe	29.Mar.22	0	0	104188	1177	104188	1177
Washoe	31.Mar.22	0	0	104346	1179	104346	1179
Washoe	1.Nis.22	0	0	104346	1179	104346	1179
Washoe	2.Nis.22	0	0	104346	1179	104346	1179
Washoe	3.Nis.22	0	0	104346	1179	104346	1179
Washoe	4.Nis.22	0	0	104346	1179	104346	1179
Washoe	5.Nis.22	0	0	104346	1179	104346	1179
Washoe	7.Nis.22	0	0	104517	1184	104517	1184
Washoe	8.Nis.22	0	0	104517	1184	104517	1184
Washoe	9.Nis.22	0	0	104517	1184	104517	1184
Washoe	10.Nis.22	0	0	104517	1184	104517	1184
Washoe	11.Nis.22	0	0	104517	1184	104517	1184
Washoe	12.Nis.22	0	0	104517	1184	104517	1184
Washoe	14.Nis.22	0	0	104684	1192	104684	1192
Washoe	15.Nis.22	0	0	104684	1192	104684	1192
Washoe	16.Nis.22	0	0	104684	1192	104684	1192
Washoe	17.Nis.22	0	0	104684	1192	104684	1192
Washoe	18.Nis.22	0	0	104684	1192	104684	1192
Washoe	19.Nis.22	0	0	104684	1192	104684	1192
Washoe	21.Nis.22	0	0	104836	1193	104836	1193
Washoe	22.Nis.22	0	0	104836	1193	104836	1193
Washoe	23.Nis.22	0	0	104836	1193	104836	1193
Washoe	24.Nis.22	0	0	104836	1193	104836	1193
Washoe	25.Nis.22	0	0	104836	1193	104836	1193
Washoe	26.Nis.22	0	0	104836	1193	104836	1193
Washoe	28.Nis.22	0	0	105094	1195	105094	1195
Washoe	29.Nis.22	0	0	105094	1195	105094	1195
Washoe	19.Oca.22	901	1	85778	1041	85778	1041
Washoe	9.Þub.22	307	1	100144	1107	100144	1107
Washoe	14.Þub.22	401	1	101074	1112	101074	1112
Washoe	25.Þub.22	184	1	102276	1143	102276	1143
Washoe	10.Mar.22	13	1	102749	1165	102749	1165
Washoe	20.Nis.22	152	1	104836	1193	104836	1193
Washoe	7.Oca.22	1095	2	75399	1027	75399	1027
Washoe	26.Oca.22	665	2	93212	1052	93212	1052
Washoe	10.Þub.22	302	2	100446	1109	100446	1109
Washoe	11.Þub.22	227	2	100673	1111	100673	1111
Washoe	16.Þub.22	132	2	101260	1120	101260	1120
Washoe	23.Þub.22	-7	2	101745	1136	101745	1136
Washoe	7.Mar.22	45	2	102716	1159	102716	1159
Washoe	9.Mar.22	19	2	102736	1164	102736	1164
Washoe	11.Mar.22	-2	2	102747	1167	102747	1167
Washoe	16.Mar.22	1318	2	104065	1169	104065	1169
Washoe	30.Mar.22	158	2	104346	1179	104346	1179
Washoe	27.Nis.22	258	2	105094	1195	105094	1195
Washoe	10.Oca.22	1916	3	77315	1030	77315	1030
Washoe	12.Oca.22	682	3	79094	1033	79094	1033
Washoe	13.Oca.22	829	3	79923	1036	79923	1036
Washoe	21.Oca.22	1630	3	88651	1044	88651	1044
Washoe	24.Oca.22	2980	3	91631	1047	91631	1047
Washoe	25.Oca.22	916	3	92547	1050	92547	1050
Washoe	27.Oca.22	1068	3	94280	1055	94280	1055
Washoe	1.Þub.22	268	3	97267	1068	97267	1068
Washoe	3.Mar.22	117	3	102641	1150	102641	1150
Washoe	8.Mar.22	1	3	102717	1162	102717	1162
Washoe	3.Oca.22	988	4	73008	1020	73008	1020
Washoe	18.Oca.22	3748	4	84877	1040	84877	1040
Washoe	28.Oca.22	981	4	95261	1059	95261	1059
Washoe	8.Þub.22	223	4	99837	1106	99837	1106
Washoe	28.Þub.22	124	4	102400	1147	102400	1147
Washoe	5.Oca.22	433	5	73731	1025	73731	1025
Washoe	4.Þub.22	390	5	98818	1093	98818	1093
Washoe	6.Nis.22	171	5	104517	1184	104517	1184
Washoe	31.Oca.22	1738	6	96999	1065	96999	1065
Washoe	15.Þub.22	54	6	101128	1118	101128	1118
Washoe	22.Þub.22	281	6	101752	1134	101752	1134
Washoe	24.Þub.22	347	6	102092	1142	102092	1142
Washoe	4.Mar.22	30	7	102671	1157	102671	1157
Washoe	17.Þub.22	62	8	101322	1128	101322	1128
Washoe	23.Mar.22	123	8	104188	1177	104188	1177
Washoe	13.Nis.22	167	8	104684	1192	104684	1192
Washoe	7.Þub.22	796	9	99614	1102	99614	1102
Washoe	2.Þub.22	627	10	97894	1078	97894	1078
Washoe	3.Þub.22	534	10	98428	1088	98428	1088
White Pine	1.Oca.22	0	0	1480	18	1480	18
White Pine	2.Oca.22	0	0	1480	18	1480	18
White Pine	3.Oca.22	0	0	1480	18	1480	18
White Pine	4.Oca.22	12	0	1492	18	1492	18
White Pine	5.Oca.22	0	0	1492	18	1492	18
White Pine	6.Oca.22	0	0	1492	18	1492	18
White Pine	7.Oca.22	8	0	1500	18	1500	18
White Pine	8.Oca.22	0	0	1500	18	1500	18
White Pine	9.Oca.22	0	0	1500	18	1500	18
White Pine	10.Oca.22	0	0	1500	18	1500	18
White Pine	11.Oca.22	0	0	1500	18	1500	18
White Pine	12.Oca.22	11	0	1511	18	1511	18
White Pine	13.Oca.22	0	0	1511	18	1511	18
White Pine	14.Oca.22	0	0	1511	18	1511	18
White Pine	15.Oca.22	0	0	1511	18	1511	18
White Pine	16.Oca.22	0	0	1511	18	1511	18
White Pine	17.Oca.22	0	0	1511	18	1511	18
White Pine	18.Oca.22	81	0	1592	18	1592	18
White Pine	19.Oca.22	0	0	1592	18	1592	18
White Pine	20.Oca.22	55	0	1647	18	1647	18
White Pine	21.Oca.22	0	0	1647	18	1647	18
White Pine	22.Oca.22	0	0	1647	18	1647	18
White Pine	23.Oca.22	0	0	1647	18	1647	18
White Pine	24.Oca.22	71	0	1718	18	1718	18
White Pine	25.Oca.22	40	0	1758	18	1758	18
White Pine	26.Oca.22	0	0	1758	18	1758	18
White Pine	27.Oca.22	0	0	1758	18	1758	18
White Pine	28.Oca.22	38	0	1796	18	1796	18
White Pine	29.Oca.22	0	0	1796	18	1796	18
White Pine	30.Oca.22	0	0	1796	18	1796	18
White Pine	31.Oca.22	9	0	1805	18	1805	18
White Pine	1.Þub.22	4	0	1809	18	1809	18
White Pine	2.Þub.22	12	0	1821	18	1821	18
White Pine	3.Þub.22	13	0	1834	18	1834	18
White Pine	4.Þub.22	6	0	1840	18	1840	18
White Pine	5.Þub.22	0	0	1840	18	1840	18
White Pine	6.Þub.22	0	0	1840	18	1840	18
White Pine	7.Þub.22	0	0	1840	18	1840	18
White Pine	8.Þub.22	45	0	1885	18	1885	18
White Pine	9.Þub.22	18	0	1903	18	1903	18
White Pine	10.Þub.22	5	0	1908	18	1908	18
White Pine	11.Þub.22	3	0	1911	18	1911	18
White Pine	12.Þub.22	0	0	1911	18	1911	18
White Pine	13.Þub.22	0	0	1911	18	1911	18
White Pine	14.Þub.22	0	0	1911	18	1911	18
White Pine	15.Þub.22	11	0	1922	18	1922	18
White Pine	16.Þub.22	4	0	1926	18	1926	18
White Pine	17.Þub.22	3	0	1929	18	1929	18
White Pine	19.Þub.22	0	0	1936	19	1936	19
White Pine	20.Þub.22	0	0	1936	19	1936	19
White Pine	21.Þub.22	0	0	1936	19	1936	19
White Pine	22.Þub.22	0	0	1936	19	1936	19
White Pine	23.Þub.22	7	0	1943	19	1943	19
White Pine	24.Þub.22	0	0	1943	19	1943	19
White Pine	25.Þub.22	0	0	1943	19	1943	19
White Pine	26.Þub.22	0	0	1943	19	1943	19
White Pine	27.Þub.22	0	0	1943	19	1943	19
White Pine	28.Þub.22	0	0	1943	19	1943	19
White Pine	1.Mar.22	2	0	1945	19	1945	19
White Pine	2.Mar.22	0	0	1945	19	1945	19
White Pine	3.Mar.22	1	0	1946	19	1946	19
White Pine	4.Mar.22	0	0	1946	19	1946	19
White Pine	5.Mar.22	0	0	1946	19	1946	19
White Pine	6.Mar.22	0	0	1946	19	1946	19
White Pine	7.Mar.22	0	0	1946	19	1946	19
White Pine	8.Mar.22	1	0	1947	19	1947	19
White Pine	9.Mar.22	0	0	1947	19	1947	19
White Pine	10.Mar.22	0	0	1947	19	1947	19
White Pine	11.Mar.22	0	0	1947	19	1947	19
White Pine	12.Mar.22	0	0	1947	19	1947	19
White Pine	13.Mar.22	0	0	1947	19	1947	19
White Pine	14.Mar.22	0	0	1947	19	1947	19
White Pine	15.Mar.22	0	0	1947	19	1947	19
White Pine	16.Mar.22	-247	0	1700	19	1700	19
White Pine	17.Mar.22	0	0	1700	19	1700	19
White Pine	18.Mar.22	0	0	1700	19	1700	19
White Pine	19.Mar.22	0	0	1700	19	1700	19
White Pine	20.Mar.22	0	0	1700	19	1700	19
White Pine	21.Mar.22	0	0	1700	19	1700	19
White Pine	22.Mar.22	0	0	1700	19	1700	19
White Pine	23.Mar.22	0	0	1700	19	1700	19
White Pine	24.Mar.22	0	0	1700	19	1700	19
White Pine	25.Mar.22	0	0	1700	19	1700	19
White Pine	26.Mar.22	0	0	1700	19	1700	19
White Pine	27.Mar.22	0	0	1700	19	1700	19
White Pine	28.Mar.22	0	0	1700	19	1700	19
White Pine	29.Mar.22	0	0	1700	19	1700	19
White Pine	30.Mar.22	-2	0	1698	19	1698	19
White Pine	31.Mar.22	0	0	1698	19	1698	19
White Pine	1.Nis.22	0	0	1698	19	1698	19
White Pine	2.Nis.22	0	0	1698	19	1698	19
White Pine	3.Nis.22	0	0	1698	19	1698	19
White Pine	4.Nis.22	0	0	1698	19	1698	19
White Pine	5.Nis.22	0	0	1698	19	1698	19
White Pine	6.Nis.22	0	0	1698	19	1698	19
White Pine	7.Nis.22	0	0	1698	19	1698	19
White Pine	8.Nis.22	0	0	1698	19	1698	19
White Pine	9.Nis.22	0	0	1698	19	1698	19
White Pine	10.Nis.22	0	0	1698	19	1698	19
White Pine	11.Nis.22	0	0	1698	19	1698	19
White Pine	12.Nis.22	0	0	1698	19	1698	19
White Pine	13.Nis.22	0	0	1698	19	1698	19
White Pine	14.Nis.22	0	0	1698	19	1698	19
White Pine	15.Nis.22	0	0	1698	19	1698	19
White Pine	16.Nis.22	0	0	1698	19	1698	19
White Pine	17.Nis.22	0	0	1698	19	1698	19
White Pine	18.Nis.22	0	0	1698	19	1698	19
White Pine	19.Nis.22	0	0	1698	19	1698	19
White Pine	20.Nis.22	-1	0	1697	19	1697	19
White Pine	21.Nis.22	0	0	1697	19	1697	19
White Pine	22.Nis.22	0	0	1697	19	1697	19
White Pine	23.Nis.22	0	0	1697	19	1697	19
White Pine	24.Nis.22	0	0	1697	19	1697	19
White Pine	25.Nis.22	0	0	1697	19	1697	19
White Pine	26.Nis.22	0	0	1697	19	1697	19
White Pine	27.Nis.22	-2	0	1695	19	1695	19
White Pine	28.Nis.22	0	0	1695	19	1695	19
White Pine	29.Nis.22	0	0	1695	19	1695	19
White Pine	18.Þub.22	7	1	1936	19	1936	19
